ID;NACHNAME;VORNAME;ORTSZUSATZ;ADEL;PRAEFIX;ANREDE_TITEL;GESCHLECHT;BERUF;PARTEI_KURZ;WP
11004259;Diaby;Karamba;;;;Dr.;männlich;Chemiker, Geologe;SPD;20
11004259;Diaby;Karamba;;;;Dr.;männlich;Chemiker, Geologe;SPD;20
11004260;Dinges-Dierig;Alexandra;;;;;weiblich;Diplom-Volkswirtin;CDU;18
11004261;Dittmar;Sabine;;;;;weiblich;Ärztin;SPD;18
11004261;Dittmar;Sabine;;;;;weiblich;Ärztin;SPD;19
11004261;Dittmar;Sabine;;;;;weiblich;Ärztin;SPD;20
11004261;Dittmar;Sabine;;;;;weiblich;Ärztin;SPD;20
11004261;Dittmar;Sabine;;;;;weiblich;Ärztin;SPD;20
11004262;Donth;Michael;;;;;männlich;Diplom-Verwaltungswirt (FH);CDU;18
11004262;Donth;Michael;;;;;männlich;Diplom-Verwaltungswirt (FH);CDU;19
11004262;Donth;Michael;;;;;männlich;Diplom-Verwaltungswirt (FH);CDU;20
11004262;Donth;Michael;;;;;männlich;Diplom-Verwaltungswirt (FH);CDU;20
11004262;Donth;Michael;;;;;männlich;Diplom-Verwaltungswirt (FH);CDU;20
11004262;Donth;Michael;;;;;männlich;Diplom-Verwaltungswirt (FH);CDU;20
11004262;Donth;Michael;;;;;männlich;Diplom-Verwaltungswirt (FH);CDU;20
11004262;Donth;Michael;;;;;männlich;Diplom-Verwaltungswirt (FH);CDU;20
11004263;Dröge;Katharina;;;;;weiblich;Dipl.-Volkswirtin;BÜNDNIS 90/DIE GRÜNEN;18
11004263;Dröge;Katharina;;;;;weiblich;Dipl.-Volkswirtin;BÜNDNIS 90/DIE GRÜNEN;19
11004263;Dröge;Katharina;;;;;weiblich;Dipl.-Volkswirtin;BÜNDNIS 90/DIE GRÜNEN;20
11004263;Dröge;Katharina;;;;;weiblich;Dipl.-Volkswirtin;BÜNDNIS 90/DIE GRÜNEN;20
11004263;Dröge;Katharina;;;;;weiblich;Dipl.-Volkswirtin;BÜNDNIS 90/DIE GRÜNEN;20
11004263;Dröge;Katharina;;;;;weiblich;Dipl.-Volkswirtin;BÜNDNIS 90/DIE GRÜNEN;20
11004263;Dröge;Katharina;;;;;weiblich;Dipl.-Volkswirtin;BÜNDNIS 90/DIE GRÜNEN;20
11004263;Dröge;Katharina;;;;;weiblich;Dipl.-Volkswirtin;BÜNDNIS 90/DIE GRÜNEN;20
11004264;Durz;Hansjörg;;;;;männlich;Diplom Kaufmann;CSU;18
11004264;Durz;Hansjörg;;;;;männlich;Diplom Kaufmann;CSU;19
11004264;Durz;Hansjörg;;;;;männlich;Diplom Kaufmann;CSU;20
11004264;Durz;Hansjörg;;;;;männlich;Diplom Kaufmann;CSU;20
11004264;Durz;Hansjörg;;;;;männlich;Diplom Kaufmann;CSU;20
11004264;Durz;Hansjörg;;;;;männlich;Diplom Kaufmann;CSU;20
11004264;Durz;Hansjörg;;;;;männlich;Diplom Kaufmann;CSU;20
11004264;Durz;Hansjörg;;;;;männlich;Diplom Kaufmann;CSU;20
11004265;Eckenbach;Jutta;;;;;weiblich;Bürokauffrau;CDU;18
11004266;Engelmeier;Michaela;;;;;weiblich;Staatl. geprüfte und anerkannte Erzieherin, Judolehrerin;SPD;18
11004267;Esken;Saskia;;;;;weiblich;Staatlich geprüfte Informatikerin;SPD;18
11004267;Esken;Saskia;;;;;weiblich;Staatlich geprüfte Informatikerin;SPD;19
11004267;Esken;Saskia;;;;;weiblich;Staatlich geprüfte Informatikerin;SPD;20
11004267;Esken;Saskia;;;;;weiblich;Staatlich geprüfte Informatikerin;SPD;20
11004267;Esken;Saskia;;;;;weiblich;Staatlich geprüfte Informatikerin;SPD;20
11004268;Fabritius;Bernd;;;;Dr. Dr. h. c.;männlich;Rechtsanwalt;CSU;18
11004268;Fabritius;Bernd;;;;Dr. Dr. h. c.;männlich;Rechtsanwalt;CSU;19
11004269;Färber;Hermann;;;;;männlich;Landwirtschaftsmeister;CDU;18
11004269;Färber;Hermann;;;;;männlich;Landwirtschaftsmeister;CDU;19
11004269;Färber;Hermann;;;;;männlich;Landwirtschaftsmeister;CDU;20
11004269;Färber;Hermann;;;;;männlich;Landwirtschaftsmeister;CDU;20
11004269;Färber;Hermann;;;;;männlich;Landwirtschaftsmeister;CDU;20
11004270;Fechner;Johannes;;;;Dr.;männlich;Rechtsanwalt;SPD;18
11004270;Fechner;Johannes;;;;Dr.;männlich;Rechtsanwalt;SPD;19
11004270;Fechner;Johannes;;;;Dr.;männlich;Rechtsanwalt;SPD;20
11004270;Fechner;Johannes;;;;Dr.;männlich;Rechtsanwalt;SPD;20
11004270;Fechner;Johannes;;;;Dr.;männlich;Rechtsanwalt;SPD;20
11004270;Fechner;Johannes;;;;Dr.;männlich;Rechtsanwalt;SPD;20
11004270;Fechner;Johannes;;;;Dr.;männlich;Rechtsanwalt;SPD;20
11004270;Fechner;Johannes;;;;Dr.;männlich;Rechtsanwalt;SPD;20
11004270;Fechner;Johannes;;;;Dr.;männlich;Rechtsanwalt;SPD;20
11004270;Fechner;Johannes;;;;Dr.;männlich;Rechtsanwalt;SPD;20
11004270;Fechner;Johannes;;;;Dr.;männlich;Rechtsanwalt;SPD;20
11004270;Fechner;Johannes;;;;Dr.;männlich;Rechtsanwalt;SPD;20
11004270;Fechner;Johannes;;;;Dr.;männlich;Rechtsanwalt;SPD;20
11004270;Fechner;Johannes;;;;Dr.;männlich;Rechtsanwalt;SPD;20
11004270;Fechner;Johannes;;;;Dr.;männlich;Rechtsanwalt;SPD;20
11004270;Fechner;Johannes;;;;Dr.;männlich;Rechtsanwalt;SPD;20
11004270;Fechner;Johannes;;;;Dr.;männlich;Rechtsanwalt;SPD;20
11004270;Fechner;Johannes;;;;Dr.;männlich;Rechtsanwalt;SPD;20
11004270;Fechner;Johannes;;;;Dr.;männlich;Rechtsanwalt;SPD;20
11004270;Fechner;Johannes;;;;Dr.;männlich;Rechtsanwalt;SPD;20
11004271;Feiler;Uwe;;;;;männlich;Dipl.-Finanzwirt (FH);CDU;18
11004271;Feiler;Uwe;;;;;männlich;Dipl.-Finanzwirt (FH);CDU;19
11004271;Feiler;Uwe;;;;;männlich;Dipl.-Finanzwirt (FH);CDU;20
11004271;Feiler;Uwe;;;;;männlich;Dipl.-Finanzwirt (FH);CDU;20
11004271;Feiler;Uwe;;;;;männlich;Dipl.-Finanzwirt (FH);CDU;20
11004271;Feiler;Uwe;;;;;männlich;Dipl.-Finanzwirt (FH);CDU;20
11004271;Feiler;Uwe;;;;;männlich;Dipl.-Finanzwirt (FH);CDU;20
11004272;Felgentreu;Fritz;;;;Dr.;männlich;Klassischer Philologe;SPD;18
11004272;Felgentreu;Fritz;;;;Dr.;männlich;Klassischer Philologe;SPD;19
11004273;Finckh-Krämer;Ute;;;;Dr.;weiblich;Diplom-Mathematikerin;SPD;18
11004274;Flisek;Christian;;;;;männlich;Rechtsanwalt;SPD;18
11004275;Freese;Ulrich;;;;;männlich;Gewerkschaftssekretär, Betriebsschlosser;SPD;18
11004275;Freese;Ulrich;;;;;männlich;Gewerkschaftssekretär, Betriebsschlosser;SPD;19
11004276;Frei;Thorsten;;;;;männlich;Jurist, Oberbürgermeister a.D.;CDU;18
11004276;Frei;Thorsten;;;;;männlich;Jurist, Oberbürgermeister a.D.;CDU;19
11004276;Frei;Thorsten;;;;;männlich;Jurist, Oberbürgermeister a.D.;CDU;20
11004276;Frei;Thorsten;;;;;männlich;Jurist, Oberbürgermeister a.D.;CDU;20
11004276;Frei;Thorsten;;;;;männlich;Jurist, Oberbürgermeister a.D.;CDU;20
11004276;Frei;Thorsten;;;;;männlich;Jurist, Oberbürgermeister a.D.;CDU;20
11004276;Frei;Thorsten;;;;;männlich;Jurist, Oberbürgermeister a.D.;CDU;20
11004276;Frei;Thorsten;;;;;männlich;Jurist, Oberbürgermeister a.D.;CDU;20
11004276;Frei;Thorsten;;;;;männlich;Jurist, Oberbürgermeister a.D.;CDU;20
11004277;Freudenstein;Astrid;;;;Dr.;weiblich;Ministerialdirektorin;CSU;18
11004277;Freudenstein;Astrid;;;;Dr.;weiblich;Ministerialdirektorin;CSU;19
11004278;Gastel;Matthias;;;;;männlich;Selbstständiger Personaldienstleister, Wirtschaftsmediator;BÜNDNIS 90/DIE GRÜNEN;18
11004278;Gastel;Matthias;;;;;männlich;Selbstständiger Personaldienstleister, Wirtschaftsmediator;BÜNDNIS 90/DIE GRÜNEN;19
11004278;Gastel;Matthias;;;;;männlich;Selbstständiger Personaldienstleister, Wirtschaftsmediator;BÜNDNIS 90/DIE GRÜNEN;20
11004278;Gastel;Matthias;;;;;männlich;Selbstständiger Personaldienstleister, Wirtschaftsmediator;BÜNDNIS 90/DIE GRÜNEN;20
11004278;Gastel;Matthias;;;;;männlich;Selbstständiger Personaldienstleister, Wirtschaftsmediator;BÜNDNIS 90/DIE GRÜNEN;20
11004278;Gastel;Matthias;;;;;männlich;Selbstständiger Personaldienstleister, Wirtschaftsmediator;BÜNDNIS 90/DIE GRÜNEN;20
11004278;Gastel;Matthias;;;;;männlich;Selbstständiger Personaldienstleister, Wirtschaftsmediator;BÜNDNIS 90/DIE GRÜNEN;20
11004279;Giousouf;Cemile;;;;;weiblich;Referentin Landesministerium NRW;CDU;18
11004280;Groden-Kranich;Ursula;;;;;weiblich;Bankkauffrau;CDU;18
11004280;Groden-Kranich;Ursula;;;;;weiblich;Bankkauffrau;CDU;19
11004281;Gröhler;Klaus-Dieter;;;;;männlich;Volljurist, Bezirksstadtrat;CDU;18
11004281;Gröhler;Klaus-Dieter;;;;;männlich;Volljurist, Bezirksstadtrat;CDU;19
11004282;Grötsch;Uli;;;;;männlich;Polizeibeamter;SPD;18
11004282;Grötsch;Uli;;;;;männlich;Polizeibeamter;SPD;19
11004282;Grötsch;Uli;;;;;männlich;Polizeibeamter;SPD;20
11004282;Grötsch;Uli;;;;;männlich;Polizeibeamter;SPD;20
11004282;Grötsch;Uli;;;;;männlich;Polizeibeamter;SPD;20
11004282;Grötsch;Uli;;;;;männlich;Polizeibeamter;SPD;20
11004283;Grundmann;Oliver;;;;;männlich;Rechtsanwalt;CDU;18
11004283;Grundmann;Oliver;;;;;männlich;Rechtsanwalt;CDU;19
11004283;Grundmann;Oliver;;;;;männlich;Rechtsanwalt;CDU;20
11004283;Grundmann;Oliver;;;;;männlich;Rechtsanwalt;CDU;20
11004283;Grundmann;Oliver;;;;;männlich;Rechtsanwalt;CDU;20
11004283;Grundmann;Oliver;;;;;männlich;Rechtsanwalt;CDU;20
11004283;Grundmann;Oliver;;;;;männlich;Rechtsanwalt;CDU;20
11004283;Grundmann;Oliver;;;;;männlich;Rechtsanwalt;CDU;20
11004284;Gundelach;Herlind;;;;Dr.;weiblich;Senatorin;CDU;18
11004285;Güntzler;Fritz;;;;;männlich;Wirtschaftsprüfer, Steuerberater;CDU;18
11004285;Güntzler;Fritz;;;;;männlich;Wirtschaftsprüfer, Steuerberater;CDU;19
11004285;Güntzler;Fritz;;;;;männlich;Wirtschaftsprüfer, Steuerberater;CDU;20
11004285;Güntzler;Fritz;;;;;männlich;Wirtschaftsprüfer, Steuerberater;CDU;20
11004285;Güntzler;Fritz;;;;;männlich;Wirtschaftsprüfer, Steuerberater;CDU;20
11004285;Güntzler;Fritz;;;;;männlich;Wirtschaftsprüfer, Steuerberater;CDU;20
11004285;Güntzler;Fritz;;;;;männlich;Wirtschaftsprüfer, Steuerberater;CDU;20
11004285;Güntzler;Fritz;;;;;männlich;Wirtschaftsprüfer, Steuerberater;CDU;20
11004286;Haase;Christian;;;;;männlich;Diplom-Verwaltungswirt;CDU;18
11004286;Haase;Christian;;;;;männlich;Diplom-Verwaltungswirt;CDU;19
11004286;Haase;Christian;;;;;männlich;Diplom-Verwaltungswirt;CDU;20
11004286;Haase;Christian;;;;;männlich;Diplom-Verwaltungswirt;CDU;20
11004286;Haase;Christian;;;;;männlich;Diplom-Verwaltungswirt;CDU;20
11004286;Haase;Christian;;;;;männlich;Diplom-Verwaltungswirt;CDU;20
11004286;Haase;Christian;;;;;männlich;Diplom-Verwaltungswirt;CDU;20
11004286;Haase;Christian;;;;;männlich;Diplom-Verwaltungswirt;CDU;20
11004286;Haase;Christian;;;;;männlich;Diplom-Verwaltungswirt;CDU;20
11004286;Haase;Christian;;;;;männlich;Diplom-Verwaltungswirt;CDU;20
11004286;Haase;Christian;;;;;männlich;Diplom-Verwaltungswirt;CDU;20
11004287;Hagl-Kehl;Rita;;;;;weiblich;Studienrätin;SPD;18
11004287;Hagl-Kehl;Rita;;;;;weiblich;Studienrätin;SPD;19
11004287;Hagl-Kehl;Rita;;;;;weiblich;Studienrätin;SPD;20
11004287;Hagl-Kehl;Rita;;;;;weiblich;Studienrätin;SPD;20
11004287;Hagl-Kehl;Rita;;;;;weiblich;Studienrätin;SPD;20
11004287;Hagl-Kehl;Rita;;;;;weiblich;Studienrätin;SPD;20
11004287;Hagl-Kehl;Rita;;;;;weiblich;Studienrätin;SPD;20
11004287;Hagl-Kehl;Rita;;;;;weiblich;Studienrätin;SPD;20
11004287;Hagl-Kehl;Rita;;;;;weiblich;Studienrätin;SPD;20
11004288;Hahn;André;;;;Dr.;männlich;Lehrer;DIE LINKE.;18
11004288;Hahn;André;;;;Dr.;männlich;Lehrer;DIE LINKE.;19
11004288;Hahn;André;;;;Dr.;männlich;Lehrer;DIE LINKE.;20
11004288;Hahn;André;;;;Dr.;männlich;Lehrer;DIE LINKE.;20
11004288;Hahn;André;;;;Dr.;männlich;Lehrer;DIE LINKE.;20
11004288;Hahn;André;;;;Dr.;männlich;Lehrer;DIE LINKE.;20
11004289;Hakverdi;Metin;;;;;männlich;Jurist;SPD;20
11004289;Hakverdi;Metin;;;;;männlich;Jurist;SPD;20
11004289;Hakverdi;Metin;;;;;männlich;Jurist;SPD;20
11004289;Hakverdi;Metin;;;;;männlich;Jurist;SPD;20
11004289;Hakverdi;Metin;;;;;männlich;Jurist;SPD;20
11004289;Hakverdi;Metin;;;;;männlich;Jurist;SPD;20
11004289;Hakverdi;Metin;;;;;männlich;Jurist;SPD;20
11004289;Hakverdi;Metin;;;;;männlich;Jurist;SPD;20
11004289;Hakverdi;Metin;;;;;männlich;Jurist;SPD;20
11004289;Hakverdi;Metin;;;;;männlich;Jurist;SPD;18
11004289;Hakverdi;Metin;;;;;männlich;Jurist;SPD;19
11004290;Hampel;Ulrich;;;;;männlich;Gewerkschaftssekretär;SPD;18
11004291;Hartmann;Sebastian;;;;;männlich;Organisationsberater;SPD;18
11004291;Hartmann;Sebastian;;;;;männlich;Organisationsberater;SPD;19
11004291;Hartmann;Sebastian;;;;;männlich;Organisationsberater;SPD;20
11004291;Hartmann;Sebastian;;;;;männlich;Organisationsberater;SPD;20
11004291;Hartmann;Sebastian;;;;;männlich;Organisationsberater;SPD;20
11004291;Hartmann;Sebastian;;;;;männlich;Organisationsberater;SPD;20
11004291;Hartmann;Sebastian;;;;;männlich;Organisationsberater;SPD;20
11004291;Hartmann;Sebastian;;;;;männlich;Organisationsberater;SPD;20
11004291;Hartmann;Sebastian;;;;;männlich;Organisationsberater;SPD;20
11004291;Hartmann;Sebastian;;;;;männlich;Organisationsberater;SPD;20
11004291;Hartmann;Sebastian;;;;;männlich;Organisationsberater;SPD;20
11004292;Hauer;Matthias;;;;;männlich;Rechtsanwalt;CDU;18
11004292;Hauer;Matthias;;;;;männlich;Rechtsanwalt;CDU;19
11004292;Hauer;Matthias;;;;;männlich;Rechtsanwalt;CDU;20
11004292;Hauer;Matthias;;;;;männlich;Rechtsanwalt;CDU;20
11004292;Hauer;Matthias;;;;;männlich;Rechtsanwalt;CDU;20
11004292;Hauer;Matthias;;;;;männlich;Rechtsanwalt;CDU;20
11004292;Hauer;Matthias;;;;;männlich;Rechtsanwalt;CDU;20
11004292;Hauer;Matthias;;;;;männlich;Rechtsanwalt;CDU;20
11004292;Hauer;Matthias;;;;;männlich;Rechtsanwalt;CDU;20
11004293;Hauptmann;Mark;;;;;männlich;Politikwissenschaftler, Angestellter Thüringer Landesverwaltung;CDU;18
11004293;Hauptmann;Mark;;;;;männlich;Politikwissenschaftler, Angestellter Thüringer Landesverwaltung;CDU;19
11004294;Heck;Stefan;;;;Dr.;männlich;Rechtsanwalt;CDU;18
11004294;Heck;Stefan;;;;Dr.;männlich;Rechtsanwalt;CDU;20
11004294;Heck;Stefan;;;;Dr.;männlich;Rechtsanwalt;CDU;20
11004294;Heck;Stefan;;;;Dr.;männlich;Rechtsanwalt;CDU;20
11004294;Heck;Stefan;;;;Dr.;männlich;Rechtsanwalt;CDU;20
11004295;Heidenblut;Dirk;;;;;männlich;Geschäftsführer;SPD;18
11004295;Heidenblut;Dirk;;;;;männlich;Geschäftsführer;SPD;19
11004295;Heidenblut;Dirk;;;;;männlich;Geschäftsführer;SPD;20
11004295;Heidenblut;Dirk;;;;;männlich;Geschäftsführer;SPD;20
11004295;Heidenblut;Dirk;;;;;männlich;Geschäftsführer;SPD;20
11004296;Heinrich;Gabriela;;;;;weiblich;Redakteurin;SPD;18
11004296;Heinrich;Gabriela;;;;;weiblich;Redakteurin;SPD;19
11004296;Heinrich;Gabriela;;;;;weiblich;Redakteurin;SPD;20
11004296;Heinrich;Gabriela;;;;;weiblich;Redakteurin;SPD;20
11004296;Heinrich;Gabriela;;;;;weiblich;Redakteurin;SPD;20
11004296;Heinrich;Gabriela;;;;;weiblich;Redakteurin;SPD;20
11004296;Heinrich;Gabriela;;;;;weiblich;Redakteurin;SPD;20
11004296;Heinrich;Gabriela;;;;;weiblich;Redakteurin;SPD;20
11004296;Heinrich;Gabriela;;;;;weiblich;Redakteurin;SPD;20
11004296;Heinrich;Gabriela;;;;;weiblich;Redakteurin;SPD;20
11004296;Heinrich;Gabriela;;;;;weiblich;Redakteurin;SPD;20
11004297;Held;Marcus;;;;;männlich;Jurist, Bürgermeister;SPD;18
11004297;Held;Marcus;;;;;männlich;Jurist, Bürgermeister;SPD;19
11004298;Helfrich;Mark;;;;;männlich;Betriebswirt;CDU;18
11004298;Helfrich;Mark;;;;;männlich;Betriebswirt;CDU;19
11004298;Helfrich;Mark;;;;;männlich;Betriebswirt;CDU;20
11004298;Helfrich;Mark;;;;;männlich;Betriebswirt;CDU;20
11004298;Helfrich;Mark;;;;;männlich;Betriebswirt;CDU;20
11004298;Helfrich;Mark;;;;;männlich;Betriebswirt;CDU;20
11004299;Hellmuth;Jörg;;;;;männlich;Landrat , Diplom-Agraringenieur;CDU;18
11004300;Henn;Heidtrud;;;;;weiblich;Diakonin;SPD;18
11004302;Hirte;Heribert;;;;Dr.;männlich;Universitätsprofessor;CDU;18
11004302;Hirte;Heribert;;;;Dr.;männlich;Universitätsprofessor;CDU;19
11004303;Hitschler;Thomas;;;;;männlich;Politikwissenschaftler;SPD;18
11004303;Hitschler;Thomas;;;;;männlich;Politikwissenschaftler;SPD;19
11004303;Hitschler;Thomas;;;;;männlich;Politikwissenschaftler;SPD;20
11004303;Hitschler;Thomas;;;;;männlich;Politikwissenschaftler;SPD;20
11004303;Hitschler;Thomas;;;;;männlich;Politikwissenschaftler;SPD;20
11004304;Hoffmann;Alexander;;;;;männlich;Jurist;CSU;18
11004304;Hoffmann;Alexander;;;;;männlich;Jurist;CSU;19
11004304;Hoffmann;Alexander;;;;;männlich;Jurist;CSU;20
11004304;Hoffmann;Alexander;;;;;männlich;Jurist;CSU;20
11004304;Hoffmann;Alexander;;;;;männlich;Jurist;CSU;20
11004304;Hoffmann;Alexander;;;;;männlich;Jurist;CSU;20
11004304;Hoffmann;Alexander;;;;;männlich;Jurist;CSU;20
11004304;Hoffmann;Alexander;;;;;männlich;Jurist;CSU;20
11004304;Hoffmann;Alexander;;;;;männlich;Jurist;CSU;20
11004304;Hoffmann;Alexander;;;;;männlich;Jurist;CSU;20
11004304;Hoffmann;Alexander;;;;;männlich;Jurist;CSU;20
11004304;Hoffmann;Alexander;;;;;männlich;Jurist;CSU;20
11004305;Hoppenstedt;Hendrik;;;;Dr.;männlich;Jurist;CDU;18
11004305;Hoppenstedt;Hendrik;;;;Dr.;männlich;Jurist;CDU;19
11004305;Hoppenstedt;Hendrik;;;;Dr.;männlich;Jurist;CDU;20
11004305;Hoppenstedt;Hendrik;;;;Dr.;männlich;Jurist;CDU;20
11004305;Hoppenstedt;Hendrik;;;;Dr.;männlich;Jurist;CDU;20
11004305;Hoppenstedt;Hendrik;;;;Dr.;männlich;Jurist;CDU;20
11004305;Hoppenstedt;Hendrik;;;;Dr.;männlich;Jurist;CDU;20
11004305;Hoppenstedt;Hendrik;;;;Dr.;männlich;Jurist;CDU;20
11004305;Hoppenstedt;Hendrik;;;;Dr.;männlich;Jurist;CDU;20
11004305;Hoppenstedt;Hendrik;;;;Dr.;männlich;Jurist;CDU;20
11004305;Hoppenstedt;Hendrik;;;;Dr.;männlich;Jurist;CDU;20
11004305;Hoppenstedt;Hendrik;;;;Dr.;männlich;Jurist;CDU;20
11004306;Horb;Margaret;;;;;weiblich;Diplom-Finanzwirt;CDU;18
11004307;Hornhues;Bettina;;;;;weiblich;Bankkauffrau;CDU;18
11004308;Huber;Charles M.;;;;;männlich;Zahntechniker, Filmschaffender, Autor, Berater für Afrikafragen;CDU;18
11004309;Hupach;Sigrid;;;;;weiblich;Diplom-Ingenieurin (FH) FB Architektur;DIE LINKE.;18
11004309;Hupach;Sigrid;;;;;weiblich;Diplom-Ingenieurin (FH) FB Architektur;DIE LINKE.;18
11004310;Ilgen;Matthias;;;;;männlich;Selbständig;SPD;18
11004311;Irlstorfer;Erich;;;;;männlich;Bürokaufmann;CSU;18
11004311;Irlstorfer;Erich;;;;;männlich;Bürokaufmann;CSU;19
11004311;Irlstorfer;Erich;;;;;männlich;Bürokaufmann;CSU;20
11004311;Irlstorfer;Erich;;;;;männlich;Bürokaufmann;CSU;20
11004311;Irlstorfer;Erich;;;;;männlich;Bürokaufmann;CSU;20
11004311;Irlstorfer;Erich;;;;;männlich;Bürokaufmann;CSU;20
11004312;Janecek;Dieter;;;;;männlich;Dipl.-Politikwissenschaftler;BÜNDNIS 90/DIE GRÜNEN;18
11004312;Janecek;Dieter;;;;;männlich;Dipl.-Politikwissenschaftler;BÜNDNIS 90/DIE GRÜNEN;19
11004312;Janecek;Dieter;;;;;männlich;Dipl.-Politikwissenschaftler;BÜNDNIS 90/DIE GRÜNEN;20
11004312;Janecek;Dieter;;;;;männlich;Dipl.-Politikwissenschaftler;BÜNDNIS 90/DIE GRÜNEN;20
11004312;Janecek;Dieter;;;;;männlich;Dipl.-Politikwissenschaftler;BÜNDNIS 90/DIE GRÜNEN;20
11004312;Janecek;Dieter;;;;;männlich;Dipl.-Politikwissenschaftler;BÜNDNIS 90/DIE GRÜNEN;20
11004313;Jantz;Christina;;;;;weiblich;Verwaltungsfachwirtin;SPD;18
11004313;Jantz-Herrmann;Christina;;;;;weiblich;Verwaltungsfachwirtin;SPD;18
11004314;Jörrißen;Sylvia;;;;;weiblich;Bankfachwirtin;CDU;18
11004315;Jost;Reinhold;;;;;männlich;Finanzfachwirt;SPD;18
11004316;Jung;Xaver;;;;;männlich;Oberstudienrat;CDU;18
11004317;Junge;Frank;;;;;männlich;Diplom-Sportlehrer;SPD;18
11004317;Junge;Frank;;;;;männlich;Diplom-Sportlehrer;SPD;19
11004317;Junge;Frank;;;;;männlich;Diplom-Sportlehrer;SPD;20
11004317;Junge;Frank;;;;;männlich;Diplom-Sportlehrer;SPD;20
11004317;Junge;Frank;;;;;männlich;Diplom-Sportlehrer;SPD;20
11004317;Junge;Frank;;;;;männlich;Diplom-Sportlehrer;SPD;20
11004317;Junge;Frank;;;;;männlich;Diplom-Sportlehrer;SPD;20
11004317;Junge;Frank;;;;;männlich;Diplom-Sportlehrer;SPD;20
11004317;Junge;Frank;;;;;männlich;Diplom-Sportlehrer;SPD;20
11004317;Junge;Frank;;;;;männlich;Diplom-Sportlehrer;SPD;20
11004317;Junge;Frank;;;;;männlich;Diplom-Sportlehrer;SPD;20
11004317;Junge;Frank;;;;;männlich;Diplom-Sportlehrer;SPD;20
11004317;Junge;Frank;;;;;männlich;Diplom-Sportlehrer;SPD;20
11004318;Jurk;Thomas;;;;;männlich;Funkmechaniker, Staatsminister;SPD;18
11004318;Jurk;Thomas;;;;;männlich;Funkmechaniker, Staatsminister;SPD;19
11004319;Kampmann;Christina;;;;;weiblich;Diplom Verwaltungswirtin;SPD;18
11004320;Kanitz;Steffen;;;;;männlich;Diplom-Kaufmann;CDU;18
11004321;Kapschack;Ralf;;;;;männlich;Journalist;SPD;18
11004321;Kapschack;Ralf;;;;;männlich;Journalist;SPD;19
11004322;Karawanskij;Susanna;;;;;weiblich;Politikwissenschaftlerin;DIE LINKE.;18
11004323;Karliczek;Anja;;;;;weiblich;Bankkauffrau, Hotelfachfrau, Dipl.-Kauffrau;CDU;18
11004323;Karliczek;Anja;;;;;weiblich;Bankkauffrau, Hotelfachfrau, Dipl.-Kauffrau;CDU;19
11004323;Karliczek;Anja;;;;;weiblich;Bankkauffrau, Hotelfachfrau, Dipl.-Kauffrau;CDU;20
11004323;Karliczek;Anja;;;;;weiblich;Bankkauffrau, Hotelfachfrau, Dipl.-Kauffrau;CDU;20
11004323;Karliczek;Anja;;;;;weiblich;Bankkauffrau, Hotelfachfrau, Dipl.-Kauffrau;CDU;20
11004323;Karliczek;Anja;;;;;weiblich;Bankkauffrau, Hotelfachfrau, Dipl.-Kauffrau;CDU;20
11004324;Kassner;Kerstin;;;;;weiblich;Diplom-Ökonomin;DIE LINKE.;18
11004324;Kassner;Kerstin;;;;;weiblich;Diplom-Ökonomin;DIE LINKE.;19
11004325;Katzmarek;Gabriele;;;;;weiblich;Gewerkschaftssekretärin;SPD;18
11004325;Katzmarek;Gabriele;;;;;weiblich;Gewerkschaftssekretärin;SPD;19
11004325;Katzmarek;Gabriele;;;;;weiblich;Gewerkschaftssekretärin;SPD;20
11004325;Katzmarek;Gabriele;;;;;weiblich;Gewerkschaftssekretärin;SPD;20
11004325;Katzmarek;Gabriele;;;;;weiblich;Gewerkschaftssekretärin;SPD;20
11004325;Katzmarek;Gabriele;;;;;weiblich;Gewerkschaftssekretärin;SPD;20
11004325;Katzmarek;Gabriele;;;;;weiblich;Gewerkschaftssekretärin;SPD;20
11004325;Katzmarek;Gabriele;;;;;weiblich;Gewerkschaftssekretärin;SPD;20
11004325;Katzmarek;Gabriele;;;;;weiblich;Gewerkschaftssekretärin;SPD;20
11004325;Katzmarek;Gabriele;;;;;weiblich;Gewerkschaftssekretärin;SPD;20
11004325;Katzmarek;Gabriele;;;;;weiblich;Gewerkschaftssekretärin;SPD;20
11004325;Katzmarek;Gabriele;;;;;weiblich;Gewerkschaftssekretärin;SPD;20
11004326;Kermer;Marina;;;;;weiblich;Vorsitzende der Geschäftsführung der Agentur für Arbeit Stendal;SPD;18
11004327;Kippels;Georg;;;;Dr.;männlich;Rechtsanwalt;CDU;18
11004327;Kippels;Georg;;;;Dr.;männlich;Rechtsanwalt;CDU;19
11004327;Kippels;Georg;;;;Dr.;männlich;Rechtsanwalt;CDU;20
11004327;Kippels;Georg;;;;Dr.;männlich;Rechtsanwalt;CDU;20
11004327;Kippels;Georg;;;;Dr.;männlich;Rechtsanwalt;CDU;20
11004327;Kippels;Georg;;;;Dr.;männlich;Rechtsanwalt;CDU;20
11004327;Kippels;Georg;;;;Dr.;männlich;Rechtsanwalt;CDU;20
11004327;Kippels;Georg;;;;Dr.;männlich;Rechtsanwalt;CDU;20
11004328;Kiziltepe;Cansel;;;;;weiblich;Dipl. Volkswirtin;SPD;18
11004328;Kiziltepe;Cansel;;;;;weiblich;Dipl. Volkswirtin;SPD;19
